"","baseMean","log2FoldChange","lfcSE","pvalue","padj","geneName","symbol"
"ENSMUSG00000026404.13",120.841474529742,-0.12371351214803,0.193333057668902,0.447009239812114,0.716074671466072,"DEAD box helicase 59","Ddx59"
"ENSMUSG00000020716.17",557.276914306488,0.129818785103169,0.207730657248202,0.447040094784083,0.716074671466072,"neurofibromin 1","Nf1"
"ENSMUSG00000038482.12",919.182270280093,0.0982307326154809,0.14026316251993,0.447053818611177,0.716074671466072,"transcription factor Dp 1","Tfdp1"
"ENSMUSG00000066900.12",549.1529311445,0.0907413869311796,0.12843076995442,0.447166112669747,0.716157368073038,"suppressor of defective silencing 3 homolog (S. cerevisiae)","Suds3"
"ENSMUSG00000042487.7",156.468528094138,-0.11813879029709,0.18035217201669,0.447653270176075,0.71674746813724,"Leo1, Paf1/RNA polymerase II complex component","Leo1"
"ENSMUSG00000027498.15",290.429684244447,0.1262605084892,0.198914672862878,0.447673358635627,0.71674746813724,"cleavage stimulation factor, 3' pre-RNA, subunit 1","Cstf1"
"ENSMUSG00000057322.13",1179.98146033673,0.126452440831832,0.198849058975895,0.447744380623261,0.71674746813724,"ribosomal protein L38","Rpl38"
"ENSMUSG00000023977.16",466.828268589882,0.115421626185544,0.173289862621157,0.447859890755605,0.71674746813724,"ubiquitin protein ligase E3 component n-recognin 2","Ubr2"
"ENSMUSG00000020897.13",596.67109849833,0.103525905237005,0.150349845121299,0.447876469267918,0.71674746813724,"aurora kinase B","Aurkb"
"ENSMUSG00000002379.8",150.423944545329,-0.133620071177122,0.224113247354386,0.44808892593454,0.71674746813724,"NADH:ubiquinone oxidoreductase subunit A11","Ndufa11"
"ENSMUSG00000039480.15",70.737158072496,-0.139796302402079,0.256415772128319,0.448101383128842,0.71674746813724,"5'-nucleotidase domain containing 1","Nt5dc1"
"ENSMUSG00000025287.16",142.021802405517,-0.124359671697985,0.195712940744849,0.44813080866623,0.71674746813724,"acyl-CoA thioesterase 9","Acot9"
"ENSMUSG00000014504.17",179.840550785816,-0.136071106672795,0.234013074583383,0.448137492372611,0.71674746813724,"signal recognition particle 19","Srp19"
"ENSMUSG00000003604.15",40.1774155892608,-0.139042411282666,0.291259433145272,0.448141724889536,0.71674746813724,"apoptosis, caspase activation inhibitor","Aven"
"ENSMUSG00000042305.13",422.774935924058,-0.128301619696681,0.207104959535852,0.448353653277205,0.716989281622515,"transmembrane protein 183A","Tmem183a"
"ENSMUSG00000051615.15",52.2699861134311,0.14120692879856,0.277441794197703,0.448440908348573,0.71703168401123,"RAS related protein 2a","Rap2a"
"ENSMUSG00000040479.13",226.059274705517,-0.126627302122708,0.202519769897964,0.448627477227886,0.717173176547257,"diacylglycerol kinase zeta","Dgkz"
"ENSMUSG00000022559.9",258.125582479772,0.10782567567746,0.158491993315766,0.448650902905675,0.717173176547257,"F-box and leucine-rich repeat protein 6","Fbxl6"
"ENSMUSG00000037465.11",214.14214726333,-0.139780750480938,0.261186269451607,0.448820161830497,0.717296800215119,"Kruppel-like factor 10","Klf10"
"ENSMUSG00000021890.7",378.393302071618,0.116173643568906,0.175862971137183,0.44893552832997,0.717296800215119,"ELL associated factor 1","Eaf1"
"ENSMUSG00000022722.19",75.9324325806159,0.134186480892046,0.224469317593327,0.448941654062652,0.717296800215119,"ADP-ribosylation factor-like 6","Arl6"
"ENSMUSG00000003235.14",294.929656249799,0.111982956851476,0.166804052551925,0.448971288165143,0.717296800215119,"eukaryotic translation initiation factor 2B, subunit 5 epsilon","Eif2b5"
"ENSMUSG00000021376.12",45.0358157277738,-0.131771665491037,0.313455878485804,0.449162322950512,0.717504901546792,"thiopurine methyltransferase","Tpmt"
"ENSMUSG00000074220.11",28.8723598325214,0.125367455468627,0.326882317877237,0.449334382533042,0.717682639129017,"zinc finger protein 382","Zfp382"
"ENSMUSG00000057219.12",51.8344822144072,0.139349804141522,0.250193138988563,0.449472725621427,0.717806483490388,"armadillo repeat containing 7","Armc7"
"ENSMUSG00000068823.11",2374.82151919483,0.108979430235467,0.161046724030425,0.449619868111051,0.717914514445033,"cold shock domain containing E1, RNA binding","Csde1"
"ENSMUSG00000020283.6",269.868720568128,0.114247523567308,0.171827430346775,0.449678556943888,0.717914514445033,"peroxisomal biogenesis factor 13","Pex13"
"ENSMUSG00000024989.16",388.589857170127,-0.103063052574649,0.150787384233775,0.44972281527497,0.717914514445033,"centrosomal protein 55","Cep55"
"ENSMUSG00000022881.16",376.214434424321,-0.138757495953354,0.235107096647757,0.449975239755699,0.718097739849474,"replication factor C (activator 1) 4","Rfc4"
"ENSMUSG00000030264.15",169.935644930336,0.124022154487396,0.194510833458597,0.450014112890346,0.718097739849474,"THUMP domain containing 3","Thumpd3"
"ENSMUSG00000036292.15",24.5669765908158,0.137701845897134,0.300399417234997,0.450020082965388,0.718097739849474,"GRAM domain containing 1C","Gramd1c"
"ENSMUSG00000028798.17",531.003737056405,0.100354531440103,0.145151387504097,0.450192344249381,0.718275526944715,"eukaryotic translation initiation factor 3, subunit I","Eif3i"
"ENSMUSG00000048240.15",110.354862269292,0.138991855967973,0.249109035673007,0.450311241779366,0.718321675773777,"guanine nucleotide binding protein (G protein), gamma 7","Gng7"
"ENSMUSG00000009291.14",1579.98580032637,0.095491402908489,0.136745365216663,0.450465861019354,0.718321675773777,"pituitary tumor-transforming 1 interacting protein","Pttg1ip"
"ENSMUSG00000046311.14",298.80604076214,0.116973743236492,0.178277015739279,0.450483132752074,0.718321675773777,"zinc finger protein 62","Zfp62"
"ENSMUSG00000022451.13",448.927262052263,0.112763932848965,0.169215340761234,0.450517106453916,0.718321675773777,"twinfilin actin binding protein 1","Twf1"
"ENSMUSG00000074867.5",48.3153143364352,-0.139107342335324,0.286500628677381,0.450525513547568,0.718321675773777,"zinc finger protein 808","Zfp808"
"ENSMUSG00000002103.17",287.031154466758,-0.101940756955712,0.149060385793282,0.450677874712339,0.718467563940468,"acid phosphatase 2, lysosomal","Acp2"
"ENSMUSG00000049672.16",90.8769938408803,0.13633076837063,0.235470575620125,0.450778870657734,0.718489237469749,"zinc finger and BTB domain containing 14","Zbtb14"
"ENSMUSG00000036167.17",376.449308310686,-0.121509553704415,0.190532429284444,0.450813196267551,0.718489237469749,"periphilin 1","Pphln1"
"ENSMUSG00000037161.15",38.0140628055642,0.0584739080018322,0.356922699362568,0.451035433021486,0.718746394008996,"mitochondria localized glutamic acid rich protein","Mgarp"
"ENSMUSG00000060477.15",95.9668189604012,0.1367923981925,0.239136307532427,0.451151231330951,0.718833889305153,"interleukin-1 receptor-associated kinase 2","Irak2"
"ENSMUSG00000022885.17",56.9260900101024,0.128984796573166,0.321814470158819,0.451362435336575,0.719073353461305,"beta galactoside alpha 2,6 sialyltransferase 1","St6gal1"
"ENSMUSG00000020228.12",300.798553169479,0.120975260914633,0.188189979318707,0.45162052675083,0.719290758853785,"helicase (DNA) B","Helb"
"ENSMUSG00000102411.2",12.0007167284223,-0.112167102786303,0.338846935008314,0.451695663517526,0.719290758853785,NA,NA
"ENSMUSG00000075284.11",131.679253127708,-0.130416833041409,0.216882752685392,0.451729965987798,0.719290758853785,"WAS/WASL interacting protein family, member 1","Wipf1"
"ENSMUSG00000038827.12",125.998045811941,-0.121440765113705,0.190796081916134,0.451770763949003,0.719290758853785,"actin binding transcription modulator","Abitram"
"ENSMUSG00000020091.16",972.747328968819,-0.125168639393832,0.20293649059074,0.451803555857756,0.719290758853785,"eukaryotic translation initiation factor 4E binding protein 2","Eif4ebp2"
"ENSMUSG00000003458.13",828.41582782401,-0.0967328283102896,0.14041057546541,0.452039560290561,0.719482974238195,"nicastrin","Ncstn"
"ENSMUSG00000032652.14",90.2309157861044,0.135514908989579,0.233963899096451,0.452100574865495,0.719482974238195,"cAMP responsive element binding protein-like 2","Crebl2"
"ENSMUSG00000035772.12",209.719853021326,0.113386657028044,0.171421490151736,0.452119918430672,0.719482974238195,"mitochondrial ribosomal protein S2","Mrps2"
"ENSMUSG00000043323.18",197.658058635509,-0.130624778113438,0.21780245916819,0.452168080124792,0.719482974238195,"fibrosin-like 1","Fbrsl1"
"ENSMUSG00000038696.15",287.463613947603,-0.116619223064353,0.179892755106501,0.45234270737746,0.719633059323676,"mitogen-activated protein kinase associated protein 1","Mapkap1"
"ENSMUSG00000042446.17",300.306545013441,-0.116728670310535,0.180189308609802,0.452384323019144,0.719633059323676,"zinc finger, MYM-type 4","Zmym4"
"ENSMUSG00000030604.10",79.1072232716598,-0.132236775077162,0.223592412260462,0.452513646545152,0.719666756584996,"zinc finger protein 626","Zfp626"
"ENSMUSG00000062590.14",136.755521968106,0.133220366432815,0.225506078507218,0.452559138465323,0.719666756584996,"armadillo repeat containing 9","Armc9"
"ENSMUSG00000028657.15",344.31417856846,0.110611838622871,0.165701179496213,0.452632566749403,0.719666756584996,"palmitoyl-protein thioesterase 1","Ppt1"
"ENSMUSG00000054752.17",61.0037812421484,0.136770485810273,0.240740289570984,0.452703069390386,0.719666756584996,"fibronectin type III and SPRY domain containing 1-like","Fsd1l"
"ENSMUSG00000028291.8",135.026633136274,-0.125414636453596,0.201964500382627,0.452710320576042,0.719666756584996,"akirin 2","Akirin2"
"ENSMUSG00000066595.10",62.0098233262277,-0.138547649950224,0.283506896824564,0.452972710330792,0.719878667925549,"feline leukemia virus subgroup C cellular receptor 1","Flvcr1"
"ENSMUSG00000034206.16",135.767860312309,-0.132459576803406,0.226717066915183,0.452983080474873,0.719878667925549,"polymerase (DNA directed), theta","Polq"
"ENSMUSG00000003546.11",122.141397293678,0.131689075540995,0.219716082054841,0.453026567049462,0.719878667925549,"kinesin light chain 4","Klc4"
"ENSMUSG00000101970.9",64.9463770396488,-0.138209064431282,0.259651051443963,0.453167760972859,0.719936449628079,"CHD2 adjacent suppressive regulatory RNA","Chaserr"
"ENSMUSG00000050240.17",68.3698925489752,-0.138467195458915,0.28201690320846,0.453200534204939,0.719936449628079,"hypermethylated in cancer 2","Hic2"
"ENSMUSG00000024566.11",311.472100861288,0.136176529714138,0.23793634926985,0.453245886796771,0.719936449628079,"ATPase, class II, type 9B","Atp9b"
"ENSMUSG00000068039.14",1313.58542207512,0.126071378045596,0.204607317536614,0.453319700384753,0.719956822688283,"t-complex protein 1","Tcp1"
"ENSMUSG00000055926.4",33.3050896438447,-0.138597164774646,0.281672405950181,0.453569071178589,0.720081757857482,"predicted gene 14137","Gm14137"
"ENSMUSG00000021047.8",48.6602184654812,-0.138107284228401,0.283437002358767,0.453619454673526,0.720081757857482,"NOVA alternative splicing regulator 1","Nova1"
"ENSMUSG00000037926.16",191.561953957663,-0.133810460988395,0.231421155171679,0.453621099423905,0.720081757857482,"slingshot protein phosphatase 2","Ssh2"
"ENSMUSG00000025862.15",541.16539187487,0.108719154530054,0.162632178833691,0.453743675353154,0.720081757857482,"stromal antigen 2","Stag2"
"ENSMUSG00000025858.13",424.262368400476,0.102394916391,0.150430812943367,0.453756172142171,0.720081757857482,"golgi to ER traffic protein 4","Get4"
"ENSMUSG00000024308.16",699.523471212111,-0.112797465976123,0.172197166862373,0.453764353807862,0.720081757857482,"TAP binding protein","Tapbp"
"ENSMUSG00000004096.10",255.520658769712,-0.106972910956991,0.160244344353407,0.454091335277798,0.720503792063763,"CWC15 spliceosome-associated protein","Cwc15"
"ENSMUSG00000072762.10",50.9563560419714,0.137731807648745,0.25010013910673,0.454156367809158,0.720510136001493,"RIKEN cDNA 4930522L14 gene","4930522L14Rik"
"ENSMUSG00000038299.17",289.0430349388,0.128103260366681,0.209166352678026,0.454372827835375,0.720656780640834,"WD repeat domain 36","Wdr36"
"ENSMUSG00000023572.17",238.891870446101,0.116442229439013,0.179282937179677,0.454445068751998,0.720656780640834,"cyclin D-type binding-protein 1","Ccndbp1"
"ENSMUSG00000113949.2",355.002382127363,-0.103393301757427,0.153480213732693,0.454522482263397,0.720656780640834,"secretory carrier membrane protein 4","Scamp4"
"ENSMUSG00000078779.5",42.3868504572923,0.139304952741049,0.268798842427128,0.454522919787779,0.720656780640834,"zinc finger protein 59","Zfp59"
"ENSMUSG00000098022.8",21.6622304888611,0.1314045545361,0.31459571711682,0.454554035463927,0.720656780640834,"zinc finger protein 82","Zfp82"
"ENSMUSG00000058656.14",9.06657478921632,-0.0847301881517035,0.350854409268135,0.454691411366861,0.720777777787806,"sterile alpha motif domain containing 12","Samd12"
"ENSMUSG00000020315.19",3324.6332909617,0.0946931076655217,0.138427411366794,0.455031603600343,0.72122020414904,"spectrin beta, non-erythrocytic 1","Sptbn1"
"ENSMUSG00000057054.12",18.8065584934861,-0.124562547326065,0.324453548539374,0.455162029079133,0.721330078303016,"inhibitor of CDK, cyclin A1 interacting protein 1","Inca1"
"ENSMUSG00000033335.18",300.812014500195,-0.107766025876879,0.162164326569127,0.455237986260095,0.721352241439418,"dynamin 2","Dnm2"
"ENSMUSG00000024098.7",1197.40435000009,0.130671732768351,0.218371700278746,0.455344138909502,0.721352241439418,"twisted gastrulation BMP signaling modulator 1","Twsg1"
"ENSMUSG00000100862.2",3484.63285196187,0.109189869717895,0.342042552942585,0.455359331063663,0.721352241439418,"ATP synthase F0 subunit 6 pseudogene","Gm10925"
"ENSMUSG00000036904.7",28.5003965590279,0.135646427806008,0.301517327028951,0.455454788390359,0.721406651945282,"frizzled class receptor 8","Fzd8"
"ENSMUSG00000026433.14",37.6924893211576,-0.136662229473429,0.290640096443125,0.455768082360755,0.721806038673022,"RAB29, member RAS oncogene family","Rab29"
"ENSMUSG00000031539.7",89.5100749649219,-0.130573412677393,0.221102378029821,0.455835820113604,0.721816479737237,"adaptor-related protein complex 3, mu 2 subunit","Ap3m2"
"ENSMUSG00000014243.6",37.1558966978004,0.137451081007502,0.292374327695824,0.456050435686968,0.721983090928295,"zinc finger SWIM-type containing 7","Zswim7"
"ENSMUSG00000019842.7",83.5138939349445,-0.136912417013311,0.258141042859164,0.456063355277619,0.721983090928295,"TRAF3 interacting protein 2","Traf3ip2"
"ENSMUSG00000028833.14",114.637078272027,-0.125875154486618,0.206386761397481,0.456144038099345,0.722013994336655,"neurochondrin","Ncdn"
"ENSMUSG00000031145.16",24.5607720156099,-0.135459301459711,0.297078679765958,0.45633209970333,0.722185451970515,"prickle planar cell polarity protein 3","Prickle3"
"ENSMUSG00000093989.2",219.220443208804,0.12100510036031,0.192990517522451,0.4564219835113,0.722185451970515,"ribonuclease, RNase K","Rnasek"
"ENSMUSG00000041840.9",142.768935781544,0.126667348047817,0.206892420600541,0.456439846343618,0.722185451970515,"HAUS augmin-like complex, subunit 1","Haus1"
"ENSMUSG00000027304.10",444.400719509452,-0.0978225779663737,0.143847140812909,0.456497064176534,0.722185451970515,"RTF1, Paf1/RNA polymerase II complex component","Rtf1"
"ENSMUSG00000078154.4",18.8475986426184,0.110453227188444,0.339904401436683,0.456635758244341,0.722308069955037,"CDK2 (cyclin-dependent kinase 2)-associated protein 1 pseudogene","Gm12184"
"ENSMUSG00000008682.14",2882.29074350172,0.0995434855724075,0.140248537560484,0.45679925491185,0.722415018392359,"ribosomal protein L10","Rpl10"
"ENSMUSG00000097081.2",8.9066659049921,-0.097376968964766,0.346469649633654,0.456825761312915,0.722415018392359,NA,NA
"ENSMUSG00000072770.10",40.6051393090192,-0.137339413060255,0.281970780031117,0.456932576410141,0.722487150351154,"proacrosin binding protein","Acrbp"
"ENSMUSG00000107877.3",75.4364003707683,-0.0505713711522393,0.356939585456909,0.457281321221157,0.722846761172065,"RIKEN cDNA 4933427D14 gene","4933427D14Rik"
"ENSMUSG00000035021.14",284.196756989743,0.133345316388596,0.231399007024907,0.457291510292085,0.722846761172065,"bromodomain adjacent to zinc finger domain 1A","Baz1a"
"ENSMUSG00000020706.14",523.486969542598,-0.115159642432141,0.179491190136991,0.457343706835591,0.722846761172065,"FtsJ RNA methyltransferase homolog 3 (E. coli)","Ftsj3"
"ENSMUSG00000030983.5",100.736304910531,-0.130279848678204,0.220554224065867,0.457459419203529,0.722909821615064,"BRCA2 and CDKN1A interacting protein","Bccip"
"ENSMUSG00000056820.8",448.230131646604,-0.127150716463061,0.211469492337212,0.457512056420335,0.722909821615064,"translin-associated factor X","Tsnax"
"ENSMUSG00000034868.10",518.931292754327,-0.127530287618278,0.212861254640479,0.457567317840556,0.722909821615064,"myosin, light chain 12B, regulatory","Myl12b"
"ENSMUSG00000020289.16",228.740392403364,-0.127345361779181,0.212265304463373,0.457841638050318,0.723246425422723,"nitrogen permease regulator-like 3","Nprl3"
"ENSMUSG00000031934.15",20.2826780357586,0.114194781013104,0.334801816674399,0.457924494467263,0.723280526784325,"pannexin 1","Panx1"
"ENSMUSG00000028070.8",534.867363179869,0.0917611591688039,0.133077401200373,0.458084877778011,0.723345264814674,"NAD(P)HX epimerase","Naxe"
"ENSMUSG00000038582.16",125.176660563984,0.126759998837961,0.208509629158789,0.45810770963461,0.723345264814674,"PTC7 protein phosphatase homolog","Pptc7"
"ENSMUSG00000022763.19",17.2493199762714,0.123153582477838,0.326759137166566,0.458201287631806,0.723345264814674,"apoptosis-inducing factor, mitochondrion-associated 3","Aifm3"
"ENSMUSG00000006005.19",1777.28236658594,0.102935184940436,0.146221071644831,0.458292686663221,0.723345264814674,"translocated promoter region, nuclear basket protein","Tpr"
"ENSMUSG00000030706.18",113.878333069427,0.132695473298707,0.229940384951921,0.458357582752181,0.723345264814674,"mitochondrial ribosomal protein L48","Mrpl48"
"ENSMUSG00000038412.9",454.947817794819,0.137662544954631,0.259247737578974,0.458359401517071,0.723345264814674,"HIG1 domain family, member 1A","Higd1a"
"ENSMUSG00000097891.2",17.4991030935953,-0.110382303576226,0.338275083407045,0.45846668291229,0.723345264814674,"predicted gene 3650","Gm3650"
"ENSMUSG00000028221.4",156.910417500737,-0.12227528337779,0.198046888474755,0.458467750144082,0.723345264814674,"phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2","Pip4p2"
"ENSMUSG00000022629.18",214.136150092595,0.131883366104949,0.226306664402196,0.458519391131703,0.723345264814674,"kinesin family member 21A","Kif21a"
"ENSMUSG00000029209.16",46.7119254060586,0.137745034467837,0.263070956778737,0.458668235833608,0.723345264814674,"glucosamine-6-phosphate deaminase 2","Gnpda2"
"ENSMUSG00000021302.11",195.674458323294,0.122223974723889,0.196338481305099,0.458733220569897,0.723345264814674,"geranylgeranyl diphosphate synthase 1","Ggps1"
"ENSMUSG00000100220.2",51.1118109980682,0.137028390953507,0.256260063818582,0.458754861416474,0.723345264814674,NA,NA
"ENSMUSG00000039450.12",50.5688940508553,0.138004921416888,0.27072659642513,0.458783163915987,0.723345264814674,"dicarbonyl L-xylulose reductase","Dcxr"
"ENSMUSG00000035842.11",236.628291910527,0.110861886070528,0.169738972205322,0.45882332426364,0.723345264814674,"DEAD/H box helicase 11","Ddx11"
"ENSMUSG00000024891.7",45.2798770363084,0.137313142622547,0.281740082320792,0.458904807197943,0.723377119638365,"solute carrier family 29 (nucleoside transporters), member 2","Slc29a2"
"ENSMUSG00000054452.11",2125.44082439695,-0.107322053002382,0.163450596912863,0.459031420633936,0.72339003179026,"TLE family member 5, transcriptional modulator","Tle5"
"ENSMUSG00000061175.13",182.276253007019,0.129943117372602,0.219811985231086,0.4590355551157,0.72339003179026,"folliculin interacting protein 2","Fnip2"
"ENSMUSG00000022521.11",353.615708638387,-0.130371131551137,0.224817648974988,0.459175330204162,0.723513717706904,"CREB binding protein","Crebbp"
"ENSMUSG00000047115.16",30.8575831445192,-0.132484867735248,0.303457698123017,0.459247392429186,0.723530690995135,"family with sequence similarity 221, member A","Fam221a"
"ENSMUSG00000045969.9",201.601038645473,-0.112114453522437,0.173501986068795,0.459324965879979,0.723556341368181,"inhibitor of growth family, member 1","Ing1"
"ENSMUSG00000006585.4",491.377480607956,-0.123233244594157,0.201286080178529,0.459602738277252,0.723897308253897,"chromatin licensing and DNA replication factor 1","Cdt1"
"ENSMUSG00000032059.14",123.588764018747,0.128734601562723,0.216786809950965,0.459708031925677,0.723966557748482,"asparagine-linked glycosylation 9 (alpha 1,2 mannosyltransferase)","Alg9"
"ENSMUSG00000042210.18",46.3255773720145,-0.136041212353777,0.257458735278846,0.460091463376788,0.724473752856207,"abhydrolase domain containing 14A","Abhd14a"
"ENSMUSG00000045328.12",1261.36698481505,-0.0931444814975469,0.136739855601106,0.460220431705805,0.724546626957532,"centromere protein E","Cenpe"
"ENSMUSG00000079139.5",24.4157230633994,-0.123433373384507,0.323221651229602,0.460260496023256,0.724546626957532,"nucleosome assembly protein 1-like 1 pseudogene","Gm4204"
"ENSMUSG00000087598.10",18.6511397324272,-0.0670125998873698,0.354979851659614,0.460517129179721,0.724806082183543,"zinc finger protein 111","Zfp111"
"ENSMUSG00000058638.15",65.1930056958587,-0.133658213751236,0.24175498264077,0.460548108636913,0.724806082183543,"zinc finger protein 110","Zfp110"
"ENSMUSG00000035722.16",313.312818900066,-0.133315175673573,0.240358299258811,0.460791917794018,0.72504084639347,"ATP-binding cassette, sub-family A (ABC1), member 7","Abca7"
"ENSMUSG00000041716.8",72.9448186870825,-0.135415199168166,0.255959311759833,0.460820116094046,0.72504084639347,"predicted gene 20604","Gm20604"
"ENSMUSG00000028540.7",47.891702992022,-0.136145386199045,0.265167463021516,0.461121887579409,0.725296977298739,"DPH2 homolog","Dph2"
"ENSMUSG00000029387.11",208.767729365617,-0.123237320376391,0.203244335441961,0.461125927042779,0.725296977298739,"general transcription factor IIH, polypeptide 3","Gtf2h3"
"ENSMUSG00000034731.12",52.5355315570106,-0.131538813797256,0.304490046841931,0.461189251569529,0.725296977298739,"diacylglycerol kinase, eta","Dgkh"
"ENSMUSG00000024222.18",166.243836851287,0.134047769444372,0.240167805079004,0.461293754329573,0.725296977298739,"FK506 binding protein 5","Fkbp5"
"ENSMUSG00000033009.16",93.9885916489522,0.133870797301761,0.239280334190929,0.461313355987333,0.725296977298739,"2-oxoglutarate and iron-dependent oxygenase domain containing 1","Ogfod1"
"ENSMUSG00000026034.18",566.245074994832,0.0937891221717219,0.137107368988369,0.461351546169948,0.725296977298739,"CDC-like kinase 1","Clk1"
"ENSMUSG00000037071.4",809.46463356939,0.135667074557133,0.247859931285654,0.461748013227684,0.725787467878943,"stearoyl-Coenzyme A desaturase 1","Scd1"
"ENSMUSG00000032382.15",374.155875733222,0.101419119786272,0.152249379060376,0.461833224024082,0.725787467878943,"sorting nexin 1","Snx1"
"ENSMUSG00000041058.16",281.136996307715,-0.11904326255143,0.191814242634486,0.461907329136095,0.725787467878943,"WW domain containing E3 ubiquitin protein ligase 1","Wwp1"
"ENSMUSG00000033475.16",208.238149134431,-0.109550940959936,0.169386854601398,0.461945994234386,0.725787467878943,"translocase of outer mitochondrial membrane 6","Tomm6"
"ENSMUSG00000047539.10",281.515019834447,0.125787382343582,0.209028834424236,0.462044231418706,0.725787467878943,"F-box protein 28","Fbxo28"
"ENSMUSG00000074796.11",116.521488162569,0.135559240059257,0.250991259384759,0.462074369647147,0.725787467878943,"solute carrier family 4, sodium bicarbonate transporter-like, member 11","Slc4a11"
"ENSMUSG00000026088.16",77.1769454236767,-0.131236960778326,0.231052459006705,0.462093910087093,0.725787467878943,"MIT, microtubule interacting and transport, domain containing 1","Mitd1"
"ENSMUSG00000030960.17",62.6594715806415,-0.135743375111266,0.272136350854593,0.462183005343488,0.725830833853915,"EEF1A lysine methyltransferase 2","Eef1akmt2"
"ENSMUSG00000055305.16",35.6279961523041,-0.135563233793035,0.280146674759554,0.462359949876202,0.72592619104604,"zinc finger protein 93","Zfp93"
"ENSMUSG00000040669.15",433.645323692015,0.114535546825028,0.179577333734616,0.462366711603149,0.72592619104604,"polyhomeotic 1","Phc1"
"ENSMUSG00000062604.12",445.074334197553,0.114604556359015,0.179862222104359,0.46255881003349,0.726000521340862,"serine/arginine-rich protein specific kinase 2","Srpk2"
"ENSMUSG00000097327.8",16.0621917029818,0.122355903367825,0.324883574677134,0.462663330898768,0.726000521340862,"RIKEN cDNA E030030I06 gene","E030030I06Rik"
"ENSMUSG00000047227.6",9.06351032644566,0.104726029748683,0.342882028635439,0.46266882597302,0.726000521340862,"predicted gene 527","Gm527"
"ENSMUSG00000051721.7",60.7181689387934,-0.135034517896026,0.281220176189154,0.462743740407181,0.726000521340862,"WD repeat and coiled coil containing","Wdcp"
"ENSMUSG00000040236.5",177.027743337708,-0.111942855599171,0.175184431820543,0.46275363926473,0.726000521340862,"trafficking protein particle complex 5","Trappc5"
"ENSMUSG00000044098.15",170.148581322136,0.117122797306191,0.185966457167153,0.462815387309309,0.726000521340862,"rosbin, round spermatid basic protein 1","Rsbn1"
"ENSMUSG00000092203.8",154.182645960433,0.134779464570404,0.246861557700295,0.462844550920062,0.726000521340862,"RIKEN cDNA 1110038B12 gene","1110038B12Rik"
"ENSMUSG00000028861.14",151.144317289717,-0.119876126209713,0.195072684196916,0.463130415266959,0.726275019492668,"mitochondrial ribosomal protein S15","Mrps15"
"ENSMUSG00000008958.15",455.952210814285,-0.097272385181207,0.145507995810593,0.463180446103202,0.726275019492668,"vacuolar protein sorting 72","Vps72"
"ENSMUSG00000031333.8",228.071469322625,0.113369190585348,0.17755596422671,0.463245921146117,0.726275019492668,"ATP-binding cassette, sub-family B (MDR/TAP), member 7","Abcb7"
"ENSMUSG00000034071.16",13.412876888126,0.118081571421926,0.330143529894954,0.463265641404472,0.726275019492668,"zinc fingr protein 551","Zfp551"
"ENSMUSG00000003421.14",252.232672107465,-0.125379229527848,0.211264925272044,0.463418388548359,0.726418015776574,"nitric oxide synthase interacting protein","Nosip"
"ENSMUSG00000022335.18",72.8929504222489,0.135860333563855,0.258816839255619,0.463629427045946,0.726652334874853,"zinc finger and AT hook domain containing","Zfat"
"ENSMUSG00000053289.9",147.485554524921,0.132469296610783,0.235728328310631,0.46376109549671,0.726762210585246,"DEAD box helicase 10","Ddx10"
"ENSMUSG00000071724.6",17.2024205251904,0.121514680906448,0.325667878195419,0.463897502351703,0.72682301024235,"sphingomyelin phosphodiesterase 5","Smpd5"
"ENSMUSG00000085208.4",681.639162299776,-0.106942810552071,0.165023097375481,0.46392303110344,0.72682301024235,"BRCA1 interacting protein C-terminal helicase 1, opposite strand","Brip1os"
"ENSMUSG00000048439.16",46.6948831325142,-0.135039540344272,0.26170438986906,0.464021310322718,0.726880515971296,"nucleoporin like 2","Nupl2"
"ENSMUSG00000103975.2",29.645953239728,0.134252635845954,0.2941354863205,0.464290978744556,0.727206448730195,NA,NA
"ENSMUSG00000052485.8",100.577891631883,0.133326917839462,0.240958580170043,0.464372208480599,0.727236720527032,"transmembrane protein 171","Tmem171"
"ENSMUSG00000010362.10",218.583902051466,0.124027339886425,0.205652243993553,0.464485573464383,0.727236720527032,"RAD52 motif 1","Rdm1"
"ENSMUSG00000066306.14",1339.38668179466,0.0925777920580591,0.136950478886235,0.464495118405237,0.727236720527032,"nuclear mitotic apparatus protein 1","Numa1"
"ENSMUSG00000001143.14",229.666256404481,-0.113059348433703,0.17896896024965,0.46477320275848,0.727575607819104,"lectin, mannose-binding 2-like","Lman2l"
"ENSMUSG00000025217.16",200.706502997203,-0.11014067347811,0.172484189004554,0.465053840354608,0.727918401668808,"beta-transducin repeat containing protein","Btrc"
"ENSMUSG00000004018.10",70.3222723038951,-0.134524859510698,0.263116614244484,0.465267536984971,0.728013139755688,"Fanconi anemia, complementation group L","Fancl"
"ENSMUSG00000040464.16",163.409185422708,0.113316336968204,0.178825137072627,0.465278738897594,0.728013139755688,"GTP-binding protein 10 (putative)","Gtpbp10"
"ENSMUSG00000118642.2",69.5529151155416,-0.129507963704207,0.306705773720231,0.465299376489341,0.728013139755688,NA,NA
"ENSMUSG00000079317.11",30.2421901967882,-0.133510153571334,0.290378790108373,0.465547282774994,0.72830448888932,"trafficking protein particle complex 2","Trappc2"
