"","baseMean","log2FoldChange","lfcSE","pvalue","padj","geneName","symbol"
"ENSMUSG00000029196.10",107.951444847167,0.133398151152564,0.219180547954266,0.446677295695521,0.714719993261556,"transcriptional adaptor 2B","Tada2b"
"ENSMUSG00000025907.15",344.875241024675,0.136312551320047,0.229848632835304,0.446796340323779,0.714789568501834,"RB1-inducible coiled-coil 1","Rb1cc1"
"ENSMUSG00000056267.15",90.7505605720647,0.132801356102283,0.217203812215302,0.446841856958756,0.714789568501834,"centrosomal protein 70","Cep70"
"ENSMUSG00000035772.12",209.726664562217,0.114878045625963,0.171988938431715,0.447323272908414,0.715462731404721,"mitochondrial ribosomal protein S2","Mrps2"
"ENSMUSG00000052525.15",16.2987065188296,-0.128304057727331,0.32342048111392,0.447517798334248,0.715645306790719,"speedy/RINGO cell cycle regulator family, member A","Spdya"
"ENSMUSG00000021890.7",378.44079231109,0.116834319636774,0.176432554653126,0.447572162694484,0.715645306790719,"ELL associated factor 1","Eaf1"
"ENSMUSG00000068922.15",340.590813755642,0.103969327223856,0.150873557233524,0.44761925896921,0.715645306790719,"misato 1, mitochondrial distribution and morphology regulator","Msto1"
"ENSMUSG00000033543.18",152.03335334153,-0.118913216698785,0.180625374728563,0.447732190865837,0.7157289436167,"general transcription factor II A, 2","Gtf2a2"
"ENSMUSG00000020315.19",3324.70636382192,0.0963149295647319,0.138426950614309,0.447888549414521,0.715881968720354,"spectrin beta, non-erythrocytic 1","Sptbn1"
"ENSMUSG00000032078.18",160.227865623826,0.131162070301852,0.213407849123149,0.448207679605212,0.716093216637782,"ZPR1 zinc finger","Zpr1"
"ENSMUSG00000037161.15",37.9610935978931,0.0589641335872554,0.357184343971048,0.448316391134046,0.716093216637782,"mitochondria localized glutamic acid rich protein","Mgarp"
"ENSMUSG00000020091.16",972.65018385654,-0.126699974410556,0.202476848446316,0.448371135904359,0.716093216637782,"eukaryotic translation initiation factor 4E binding protein 2","Eif4ebp2"
"ENSMUSG00000021047.8",48.6909187693464,-0.139855300673505,0.284571392222947,0.448477814867144,0.716093216637782,"NOVA alternative splicing regulator 1","Nova1"
"ENSMUSG00000027430.13",50.3803389086813,0.141178143714175,0.271116704526935,0.448481595039043,0.716093216637782,"D-tyrosyl-tRNA deacylase 1","Dtd1"
"ENSMUSG00000003604.15",40.1929736289306,-0.138821822641049,0.291854706160774,0.448485890418893,0.716093216637782,"apoptosis, caspase activation inhibitor","Aven"
"ENSMUSG00000044950.8",181.832800981782,0.121683368005124,0.187752924119372,0.448486986965203,0.716093216637782,"PWWP domain containing 2A","Pwwp2a"
"ENSMUSG00000032812.19",152.543470083292,-0.13106881679234,0.216350261551776,0.448505914884086,0.716093216637782,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1","Arap1"
"ENSMUSG00000033721.17",24.5888300340921,0.123366234980517,0.330925577229792,0.448588927040832,0.716128915842496,"vav 3 oncogene","Vav3"
"ENSMUSG00000038023.13",305.674156956672,-0.118906223225507,0.183178060322492,0.448974264133153,0.716538746857281,"ATPase, H+ transporting, lysosomal V0 subunit A2","Atp6v0a2"
"ENSMUSG00000087598.10",18.8233870787346,-0.0688729315425175,0.355636418873747,0.449063920702746,0.716538746857281,"zinc finger protein 111","Zfp111"
"ENSMUSG00000002103.17",287.210280693195,-0.102662994447053,0.149721909998,0.449114777540573,0.716538746857281,"acid phosphatase 2, lysosomal","Acp2"
"ENSMUSG00000028861.14",151.188056608981,-0.124166208290356,0.196355834545174,0.449247537606826,0.716538746857281,"mitochondrial ribosomal protein S15","Mrps15"
"ENSMUSG00000006585.4",491.60818254744,-0.126347517631842,0.202299625745879,0.449417523152784,0.716538746857281,"chromatin licensing and DNA replication factor 1","Cdt1"
"ENSMUSG00000040236.5",177.041288064081,-0.115652895419211,0.175888901178753,0.449419874291401,0.716538746857281,"trafficking protein particle complex 5","Trappc5"
"ENSMUSG00000066900.12",549.15479084813,0.0906105258220475,0.128956043403992,0.449425556769454,0.716538746857281,"suppressor of defective silencing 3 homolog (S. cerevisiae)","Suds3"
"ENSMUSG00000051615.15",52.2705383697528,0.140972796996434,0.277771056478027,0.449440378282838,0.716538746857281,"RAS related protein 2a","Rap2a"
"ENSMUSG00000050240.17",68.3758456846145,-0.139790400015274,0.282425011214012,0.44944509060421,0.716538746857281,"hypermethylated in cancer 2","Hic2"
"ENSMUSG00000031982.6",27.7499211252464,-0.136148895348432,0.303661219808951,0.449452524707803,0.716538746857281,"ARV1 homolog, fatty acid homeostasis modulator","Arv1"
"ENSMUSG00000057841.6",3259.87495439624,0.112300913723419,0.167504045888105,0.449520052847602,0.716549650866968,"ribosomal protein L32","Rpl32"
"ENSMUSG00000023456.17",9283.1933881115,-0.0967040044103072,0.139434777483438,0.449894177035976,0.7169688404218,"triosephosphate isomerase 1","Tpi1"
"ENSMUSG00000075284.11",131.677972409609,-0.131085078574748,0.217167373833637,0.449905448822803,0.7169688404218,"WAS/WASL interacting protein family, member 1","Wipf1"
"ENSMUSG00000025862.15",541.12631584684,0.109485527223109,0.162321729337956,0.449965199248373,0.7169688404218,"stromal antigen 2","Stag2"
"ENSMUSG00000022885.17",56.8908210875737,0.129562419363135,0.321772164394736,0.450417192087909,0.717489302167203,"beta galactoside alpha 2,6 sialyltransferase 1","St6gal1"
"ENSMUSG00000079139.5",24.3835533283887,-0.126699412713295,0.324019703037449,0.450432757756687,0.717489302167203,"nucleosome assembly protein 1-like 1 pseudogene","Gm4204"
"ENSMUSG00000041133.12",972.616272075778,-0.0968403311811888,0.136981791443752,0.450474142200853,0.717489302167203,"structural maintenance of chromosomes 1A","Smc1a"
"ENSMUSG00000100220.2",51.2910661264655,0.139735307466911,0.256428634577863,0.450588615796508,0.717538299479867,NA,NA
"ENSMUSG00000036904.7",28.5187718087265,0.137155057474588,0.302662752768005,0.450658425192754,0.717538299479867,"frizzled class receptor 8","Fzd8"
"ENSMUSG00000024891.7",45.3093127929546,0.140037074921275,0.28315262771011,0.450766613407565,0.717538299479867,"solute carrier family 29 (nucleoside transporters), member 2","Slc29a2"
"ENSMUSG00000057219.12",51.8352202536851,0.139083280775945,0.250918972397078,0.450787805365918,0.717538299479867,"armadillo repeat containing 7","Armc7"
"ENSMUSG00000028149.13",484.0419620026,-0.110788241500008,0.166418510897197,0.450808766455632,0.717538299479867,"RAP1, GTP-GDP dissociation stimulator 1","Rap1gds1"
"ENSMUSG00000054893.16",15.4387082820902,0.121698331171653,0.331410968398368,0.451320591142883,0.718172503958908,"zinc finger protein 667","Zfp667"
"ENSMUSG00000079316.11",76.2621783792994,-0.13464696498987,0.231850069137647,0.451371008324573,0.718172503958908,"RAB9, member RAS oncogene family","Rab9"
"ENSMUSG00000039617.9",86.4692554539336,0.139962508549181,0.259726782245815,0.451389696949188,0.718172503958908,NA,NA
"ENSMUSG00000041058.16",281.213224031699,-0.122073803275812,0.19269748794036,0.451548992019118,0.718317416220639,"WW domain containing E3 ubiquitin protein ligase 1","Wwp1"
"ENSMUSG00000048787.14",38.0871807379095,0.138810808356784,0.290560250304709,0.451633312135198,0.718317416220639,"DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)","Dcun1d3"
"ENSMUSG00000021376.12",44.9974033883376,-0.131183354905695,0.313080201876183,0.451663292794277,0.718317416220639,"thiopurine methyltransferase","Tpmt"
"ENSMUSG00000017404.13",4920.7115720034,0.108640121955714,0.161419080016286,0.452019624992446,0.718787301317955,"ribosomal protein L19","Rpl19"
"ENSMUSG00000024222.18",166.22902297404,0.136931703367631,0.2402019968336,0.452172748808118,0.718933967839678,"FK506 binding protein 5","Fkbp5"
"ENSMUSG00000036292.15",24.5711544076119,0.136997339022906,0.300971105331224,0.452247357623399,0.718955776418403,"GRAM domain containing 1C","Gramd1c"
"ENSMUSG00000097060.2",15.9101166628527,-0.121478345836358,0.330013538725736,0.452528031780224,0.719305125367408,NA,NA
"ENSMUSG00000026554.16",855.01011146664,-0.0909957679533139,0.130956795330865,0.452607862809842,0.719318572950396,"DDB1 and CUL4 associated factor 8","Dcaf8"
"ENSMUSG00000027555.9",206.174808419986,0.136883894677234,0.240496361610283,0.452658338021635,0.719318572950396,"carbonic anhydrase 13","Car13"
"ENSMUSG00000020716.17",557.162880337808,0.128003011321025,0.206994926837099,0.4527538923571,0.719373598043369,"neurofibromin 1","Nf1"
"ENSMUSG00000006638.16",66.7429032222613,-0.136220026020967,0.242207216155275,0.453110085691295,0.719808750387273,"abhydrolase domain containing 1","Abhd1"
"ENSMUSG00000019842.7",83.5281189684068,-0.137951275169405,0.25867586803793,0.453149694387109,0.719808750387273,"TRAF3 interacting protein 2","Traf3ip2"
"ENSMUSG00000058656.14",9.06573245410621,-0.0850616527774282,0.351129396036133,0.453218254673522,0.719820814222528,"sterile alpha motif domain containing 12","Samd12"
"ENSMUSG00000023977.16",466.794481403266,0.113985813903477,0.173093265587786,0.453402997494346,0.720017376115096,"ubiquitin protein ligase E3 component n-recognin 2","Ubr2"
"ENSMUSG00000062604.12",444.872720940216,0.116833587482307,0.179636951187237,0.453614585059146,0.720132784452983,"serine/arginine-rich protein specific kinase 2","Srpk2"
"ENSMUSG00000068130.12",19.755863606045,0.129785747673491,0.318801598300634,0.453639046010053,0.720132784452983,"zinc finger protein 442","Zfp442"
"ENSMUSG00000105645.2",18.5150867464426,0.129507112421914,0.319313771224554,0.453658647477029,0.720132784452983,"E74-like factor 1 pseudogene","Gm6649"
"ENSMUSG00000054452.11",2125.97626098041,-0.108979656033326,0.164299992999298,0.453816398251104,0.720286357595213,"TLE family member 5, transcriptional modulator","Tle5"
"ENSMUSG00000040479.13",226.097702325135,-0.12518671929453,0.203080029168942,0.453916194910668,0.720347918455679,"diacylglycerol kinase zeta","Dgkz"
"ENSMUSG00000024566.11",311.498480334973,0.135812210663543,0.237791947424105,0.454305959228094,0.720852360788922,"ATPase, class II, type 9B","Atp9b"
"ENSMUSG00000020671.10",533.50151144604,-0.106424667820524,0.159207895443768,0.454356167442293,0.720852360788922,"RAB10, member RAS oncogene family","Rab10"
"ENSMUSG00000048439.16",46.7096656173771,-0.138245395766767,0.263065051127918,0.454509647753687,0.720998980387986,"nucleoporin like 2","Nupl2"
"ENSMUSG00000036167.17",376.666208542602,-0.121137903546039,0.192299279479145,0.454835578179195,0.721419085379064,"periphilin 1","Pphln1"
"ENSMUSG00000040242.15",404.4422215246,0.106035383980815,0.1575008701269,0.455066553363312,0.721683584794266,"FGFR1 oncogene partner 2","Fgfr1op2"
"ENSMUSG00000032601.14",268.263637938673,0.125290634213015,0.201640553935419,0.455124584769891,0.721683584794266,"protein kinase, cAMP dependent regulatory, type II alpha","Prkar2a"
"ENSMUSG00000003235.14",294.924019377019,0.110608091987829,0.167113897277772,0.455198555326127,0.721703953637113,"eukaryotic translation initiation factor 2B, subunit 5 epsilon","Eif2b5"
"ENSMUSG00000102411.2",11.9982739241068,-0.111048599344737,0.338824820499609,0.455401315488103,0.721840711188522,NA,NA
"ENSMUSG00000061175.13",182.294848981313,0.131112277332202,0.22013823977893,0.455481544410233,0.721840711188522,"folliculin interacting protein 2","Fnip2"
"ENSMUSG00000025858.13",424.547736379674,0.102910975247633,0.152128017746199,0.455526113868703,0.721840711188522,"golgi to ER traffic protein 4","Get4"
"ENSMUSG00000035759.5",63.8056985022025,0.135507720785963,0.238498020363963,0.455529358775784,0.721840711188522,"Bardet-Biedl syndrome 10 (human)","Bbs10"
"ENSMUSG00000032314.15",450.455310066397,-0.108279371175106,0.163622552415147,0.455736674446887,0.722072318195705,"electron transferring flavoprotein, alpha polypeptide","Etfa"
"ENSMUSG00000097061.3",17.1729828000426,0.123963555867324,0.326773606977319,0.455967818504149,0.722341611844692,"RIKEN cDNA 9330151L19 gene","9330151L19Rik"
"ENSMUSG00000024491.17",251.709590715738,0.131386545746678,0.224116120448445,0.456114464814641,0.722371865805056,"RNA binding motif protein 27","Rbm27"
"ENSMUSG00000027312.15",390.50972843028,-0.116058546952912,0.180872914909351,0.456125312633725,0.722371865805056,"attractin","Atrn"
"ENSMUSG00000026675.13",70.170342174138,-0.132615272123632,0.229140576085036,0.4561704608658,0.722371865805056,"hydroxysteroid (17-beta) dehydrogenase 7","Hsd17b7"
"ENSMUSG00000024082.6",80.8887693013116,0.138577622584802,0.26883721705943,0.456250386311972,0.722401543675131,"NADH:ubiquinone oxidoreductase complex assembly factor 7","Ndufaf7"
"ENSMUSG00000024997.8",271.133714023057,-0.104265614531553,0.155924053351767,0.456425010182754,0.722581133712494,"peroxiredoxin 3","Prdx3"
"ENSMUSG00000079641.4",1503.37595044774,0.109437272828177,0.165304094400126,0.456716393256432,0.722888742858046,"ribosomal protein L39","Rpl39"
"ENSMUSG00000028914.14",197.593793218513,0.115842837034179,0.17936565153994,0.456796843032734,0.722888742858046,"caspase 9","Casp9"
"ENSMUSG00000022335.18",72.9357020943825,0.138167595133865,0.260068124484507,0.456918861005454,0.722888742858046,"zinc finger and AT hook domain containing","Zfat"
"ENSMUSG00000038705.14",291.9681888641,0.116810514519993,0.182730596719824,0.456930710291845,0.722888742858046,"glucocorticoid modulatory element binding protein 2","Gmeb2"
"ENSMUSG00000034327.18",190.987365909158,0.129857440041428,0.217388225707743,0.457002713234491,0.722888742858046,"potassium channel tetramerisation domain containing 9","Kctd9"
"ENSMUSG00000026433.14",37.6850726016099,-0.136284978698719,0.290846416145349,0.457048168256798,0.722888742858046,"RAB29, member RAS oncogene family","Rab29"
"ENSMUSG00000006005.19",1777.48531494221,0.101371040907286,0.146798515489667,0.457054086609744,0.722888742858046,"translocated promoter region, nuclear basket protein","Tpr"
"ENSMUSG00000029655.18",359.381266140845,0.106343085952266,0.159612176446699,0.457109117826558,0.722888742858046,"NEDD4 binding protein 2-like 2","N4bp2l2"
"ENSMUSG00000003360.16",876.760158207455,0.107466607766415,0.161733068769895,0.45725233450475,0.723018389379615,"DEAD box helicase 23","Ddx23"
"ENSMUSG00000040327.17",137.624148965404,0.123904750913999,0.199521209131138,0.457411471105533,0.723095199963656,"cullin 9","Cul9"
"ENSMUSG00000050954.16",57.3670680582714,0.137757084481506,0.264249411332095,0.457423397012666,0.723095199963656,"zinc finger protein 169","Zfp169"
"ENSMUSG00000020744.14",109.093428430868,0.136803069382064,0.25069991461981,0.457745175958063,0.723358908570405,"solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19","Slc25a19"
"ENSMUSG00000001774.9",181.27983292608,-0.12754421552289,0.213067036223483,0.457766392428244,0.723358908570405,"cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1","Chordc1"
"ENSMUSG00000022064.11",52.976507508491,-0.136198713031972,0.252181360860547,0.457814951555577,0.723358908570405,"progesterone immunomodulatory binding factor 1","Pibf1"
"ENSMUSG00000004018.10",70.3765745798905,-0.137079163706291,0.264554119725936,0.457859589293318,0.723358908570405,"Fanconi anemia, complementation group L","Fancl"
"ENSMUSG00000074796.11",116.524571857776,0.138131330053401,0.25104416736759,0.457896542953774,0.723358908570405,"solute carrier family 4, sodium bicarbonate transporter-like, member 11","Slc4a11"
"ENSMUSG00000026088.16",77.1652450174621,-0.132553404486185,0.231393232845803,0.458099196965169,0.723582236597692,"MIT, microtubule interacting and transport, domain containing 1","Mitd1"
"ENSMUSG00000034206.16",135.742411226996,-0.130864745696827,0.226450919589679,0.458261163390082,0.723689235552957,"polymerase (DNA directed), theta","Polq"
"ENSMUSG00000028540.7",47.8981137414625,-0.137156327445017,0.265986751882276,0.458303249711927,0.723689235552957,"DPH2 homolog","Dph2"
"ENSMUSG00000022337.8",224.848673812637,-0.109421683704292,0.167427329715871,0.458350817605235,0.723689235552957,"ER membrane protein complex subunit 2","Emc2"
"ENSMUSG00000031145.16",24.5649489284101,-0.134694077766884,0.297684508263734,0.458452389009259,0.723752822173061,"prickle planar cell polarity protein 3","Prickle3"
"ENSMUSG00000055305.16",35.637607311417,-0.136837059645307,0.281181385600515,0.458551830305416,0.723813029467385,"zinc finger protein 93","Zfp93"
"ENSMUSG00000049672.16",90.8620517945646,0.133923755956299,0.235418746745734,0.458748191433909,0.723958489739841,"zinc finger and BTB domain containing 14","Zbtb14"
"ENSMUSG00000097081.2",8.90317369989799,-0.0968388212118138,0.346566352066105,0.458766614739857,0.723958489739841,NA,NA
"ENSMUSG00000047115.16",30.8607786104352,-0.132521781481407,0.303879121587839,0.45911510738074,0.724349069977072,"family with sequence similarity 221, member A","Fam221a"
"ENSMUSG00000055926.4",33.3035259600412,-0.13678180498763,0.281989898227884,0.459142382256548,0.724349069977072,"predicted gene 14137","Gm14137"
"ENSMUSG00000057054.12",18.8020519216016,-0.123288708280378,0.32442325076289,0.459198169626356,0.724349069977072,"inhibitor of CDK, cyclin A1 interacting protein 1","Inca1"
"ENSMUSG00000022426.7",339.178142213379,0.110786910489056,0.169770686887769,0.459424997046766,0.724610064137211,"Josephin domain containing 1","Josd1"
"ENSMUSG00000048007.5",48.309157249212,0.137324118874348,0.261699642442412,0.459640020530034,0.724672153359255,"translocase of inner mitochondrial membrane 8A1","Timm8a1"
"ENSMUSG00000001416.14",1441.22684578519,-0.0949688994202614,0.140419424088759,0.459696315699353,0.724672153359255,"chaperonin containing Tcp1, subunit 3 (gamma)","Cct3"
"ENSMUSG00000021474.10",363.530775312018,0.117018128579322,0.183737075641554,0.459750966300303,0.724672153359255,"sideroflexin 1","Sfxn1"
"ENSMUSG00000022540.17",214.956920998508,-0.136312634856711,0.281240064022496,0.459751206024949,0.724672153359255,"rogdi homolog","Rogdi"
"ENSMUSG00000043323.18",197.695643504947,-0.128550440356114,0.218203598152156,0.459771245940051,0.724672153359255,"fibrosin-like 1","Fbrsl1"
"ENSMUSG00000047227.6",9.07075309934494,0.105174404738143,0.343469140292747,0.459861547967186,0.724717738500876,"predicted gene 527","Gm527"
"ENSMUSG00000003955.9",693.236717299187,0.128794508782107,0.214561748934928,0.460102811015468,0.72496232728107,"family with sequence similarity 162, member A","Fam162a"
"ENSMUSG00000037465.11",214.019729990133,-0.135838719880006,0.259886107732859,0.46014919884551,0.72496232728107,"Kruppel-like factor 10","Klf10"
"ENSMUSG00000038299.17",289.038874319336,0.126392781524214,0.209046194290455,0.460354501858005,0.72496232728107,"WD repeat domain 36","Wdr36"
"ENSMUSG00000035722.16",313.453784354266,-0.133567593853853,0.240768743609914,0.460372002978676,0.72496232728107,"ATP-binding cassette, sub-family A (ABC1), member 7","Abca7"
"ENSMUSG00000045969.9",201.632751482483,-0.112326412097838,0.174647979774689,0.460419656362602,0.72496232728107,"inhibitor of growth family, member 1","Ing1"
"ENSMUSG00000006998.17",1150.2733448183,-0.105933161512969,0.150518002706825,0.460422426995823,0.72496232728107,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 2","Psmd2"
"ENSMUSG00000098022.8",21.6675476868676,0.129387775388653,0.314647377743352,0.460510352427244,0.72496232728107,"zinc finger protein 82","Zfp82"
"ENSMUSG00000041354.17",119.740749816534,-0.133727809388786,0.242173510184508,0.460531772982416,0.72496232728107,"ral guanine nucleotide dissociation stimulator-like 2","Rgl2"
"ENSMUSG00000022763.19",17.2513777778965,0.122287389623342,0.326973138393053,0.46056935859535,0.72496232728107,"apoptosis-inducing factor, mitochondrion-associated 3","Aifm3"
"ENSMUSG00000062382.10",1846.55037540084,0.127714937729364,0.2132186982988,0.46072842756703,0.725077933765387,"ferritin light polypeptide, pseudogene 2","Ftl1-ps2"
"ENSMUSG00000020888.17",480.166183245453,0.110483550043428,0.169869940014704,0.460765625225857,0.725077933765387,"dishevelled segment polarity protein 2","Dvl2"
"ENSMUSG00000047539.10",281.510167530432,0.126102676237443,0.208918518653755,0.460913754998905,0.725214379700435,"F-box protein 28","Fbxo28"
"ENSMUSG00000056941.18",153.376662518408,0.131789744095067,0.229104818874849,0.461164414686526,0.725512091166397,"COMM domain containing 7","Commd7"
"ENSMUSG00000028657.15",344.303485271333,0.108525023542946,0.165897309643304,0.461257684756705,0.725562148137812,"palmitoyl-protein thioesterase 1","Ppt1"
"ENSMUSG00000031754.11",482.436769378633,-0.0992075029048248,0.148490442685801,0.461443210845828,0.725620084773505,"nudix (nucleoside diphosphate linked moiety X)-type motif 21","Nudt21"
"ENSMUSG00000028833.14",114.660342918579,-0.124788118886816,0.207486042870088,0.461496038571606,0.725620084773505,"neurochondrin","Ncdn"
"ENSMUSG00000068823.11",2374.36038130173,0.105667801269048,0.160150774618652,0.461568313500117,0.725620084773505,"cold shock domain containing E1, RNA binding","Csde1"
"ENSMUSG00000009291.14",1579.8747385118,0.0930430487858833,0.136513333892103,0.461623768920553,0.725620084773505,"pituitary tumor-transforming 1 interacting protein","Pttg1ip"
"ENSMUSG00000033970.16",371.438406696927,-0.0980892220187343,0.14641914806377,0.461639156246438,0.725620084773505,"replication factor C (activator 1) 3","Rfc3"
"ENSMUSG00000058638.15",65.1902201013764,-0.133595001768548,0.242282792509529,0.461663257120231,0.725620084773505,"zinc finger protein 110","Zfp110"
"ENSMUSG00000027438.15",25.1917562103198,-0.133193297081445,0.299227150686093,0.461745091102055,0.725631591940266,"N-ethylmaleimide sensitive fusion protein attachment protein beta","Napb"
"ENSMUSG00000003345.17",639.685813570871,-0.113913494962523,0.180218592977029,0.461812036371701,0.725631591940266,"casein kinase 1, gamma 2","Csnk1g2"
"ENSMUSG00000092203.8",154.110857185865,0.134654469433699,0.246139604152765,0.461854951590675,0.725631591940266,"RIKEN cDNA 1110038B12 gene","1110038B12Rik"
"ENSMUSG00000024151.14",283.578536471625,-0.107660606767606,0.165469919705127,0.462024622816227,0.725801586161681,"mutS homolog 2","Msh2"
"ENSMUSG00000063480.9",681.227067573016,-0.113019586867771,0.177411769582232,0.462148252692846,0.725899217712442,"SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)","Snu13"
"ENSMUSG00000074457.11",282.20939790487,0.119554643822896,0.191547984842748,0.46224599800435,0.725956171646363,"S100 calcium binding protein A16","S100a16"
"ENSMUSG00000028433.15",612.2192110917,-0.108392828927114,0.167375041947664,0.462452233453505,0.726112690366789,"ubiquitin-associated protein 2","Ubap2"
"ENSMUSG00000097891.2",17.490217207885,-0.109733907861528,0.337808444102342,0.462528634746391,0.726112690366789,"predicted gene 3650","Gm3650"
"ENSMUSG00000078779.5",42.3825681816537,0.136726486468543,0.268988642485322,0.462630607699331,0.726112690366789,"zinc finger protein 59","Zfp59"
"ENSMUSG00000117284.2",99.1012760255011,0.131911930664078,0.231433043473246,0.462649879378339,0.726112690366789,"predicted gene 7072","Gm7072"
"ENSMUSG00000072844.7",24.1236012273225,-0.13052960058171,0.307277748181249,0.462682691523002,0.726112690366789,"RIKEN cDNA G530011O06 gene","G530011O06Rik"
"ENSMUSG00000027217.14",8.87298271002031,0.106656577155984,0.340424639252942,0.462735667341831,0.726112690366789,"tetraspanin 18","Tspan18"
"ENSMUSG00000029614.14",4597.42380699232,0.0935132721307399,0.137602870066363,0.462776149319055,0.726112690366789,"ribosomal protein L6","Rpl6"
"ENSMUSG00000046417.15",73.3079802813428,-0.133825390017349,0.24674749618244,0.462949241533019,0.726287761730049,"leucine rich repeat containing 75A","Lrrc75a"
"ENSMUSG00000057322.13",1178.99441224968,0.121341115539234,0.196387049527852,0.46318412356516,0.726501252790188,"ribosomal protein L38","Rpl38"
"ENSMUSG00000020422.15",1562.86144262652,-0.125209251662791,0.210686445682439,0.463229293247875,0.726501252790188,"tensin 3","Tns3"
"ENSMUSG00000072770.10",40.5916186707857,-0.135303949982343,0.281845312055961,0.463334367089218,0.726501252790188,"proacrosin binding protein","Acrbp"
"ENSMUSG00000030603.17",383.728920315373,-0.11353760940202,0.180472389699182,0.463370301523351,0.726501252790188,"proteasome (prosome, macropain) 26S subunit, ATPase, 4","Psmc4"
"ENSMUSG00000033009.16",93.9934549801772,0.133349454244478,0.239661473809277,0.463392981685687,0.726501252790188,"2-oxoglutarate and iron-dependent oxygenase domain containing 1","Ogfod1"
"ENSMUSG00000022521.11",353.617409996357,-0.129070957749773,0.224555388204454,0.463488322300731,0.726554251381404,"CREB binding protein","Crebbp"
"ENSMUSG00000054752.17",61.0010961396059,0.133497551132738,0.241130305315247,0.463695861703234,0.726783092941734,"fibronectin type III and SPRY domain containing 1-like","Fsd1l"
"ENSMUSG00000039096.11",35.3198922105941,-0.132426335397642,0.296540278586952,0.463854630681384,0.726935442587616,"radical S-adenosyl methionine domain containing 1","Rsad1"
"ENSMUSG00000033857.13",37.9840606636768,-0.130418412797304,0.305744290233738,0.4639175008926,0.726937482818703,"endo-beta-N-acetylglucosaminidase","Engase"
"ENSMUSG00000026889.13",231.396884159612,-0.115760735975777,0.185173685188244,0.464070610955482,0.727016320927601,"RNA binding motif protein 18","Rbm18"
"ENSMUSG00000021079.17",64.0577888399691,0.13484631490684,0.250647237957327,0.464090963905423,0.727016320927601,"translocase of inner mitochondrial membrane 9","Timm9"
"ENSMUSG00000118087.2",14.97465923263,-0.107398634757644,0.337091217832318,0.464342015016844,0.727313103118052,"RIKEN cDNA 4833438C02 gene","4833438C02Rik"
"ENSMUSG00000028869.14",242.165860584476,-0.104775369076127,0.160404171657186,0.464488127259072,0.727313672982506,"guanine nucleotide binding protein-like 2 (nucleolar)","Gnl2"
"ENSMUSG00000030706.18",113.944651775547,0.131133666142847,0.231015751517508,0.464521325734331,0.727313672982506,"mitochondrial ribosomal protein L48","Mrpl48"
"ENSMUSG00000056820.8",448.17811666926,-0.125041123099321,0.210966048218563,0.464527416673579,0.727313672982506,"translin-associated factor X","Tsnax"
"ENSMUSG00000021302.11",195.61636515945,0.120426562999898,0.195710721391574,0.46458877967596,0.727313672982506,"geranylgeranyl diphosphate synthase 1","Ggps1"
"ENSMUSG00000073411.13",694.933911960191,0.127132262894385,0.204299296691735,0.464656487439232,0.727323233089622,"histocompatibility 2, D region locus 1","H2-D1"
"ENSMUSG00000001052.16",460.230734930348,-0.103896104986641,0.159140812238941,0.464836735550255,0.727508925853905,"Sec24 related gene family, member B (S. cerevisiae)","Sec24b"
"ENSMUSG00000052485.8",100.575762235539,0.133232937538553,0.241151065635924,0.464955955387186,0.727594808763773,"transmembrane protein 171","Tmem171"
"ENSMUSG00000030960.17",62.6772761051389,-0.134902076030925,0.272557204566285,0.465014857875111,0.727594808763773,"EEF1A lysine methyltransferase 2","Eef1akmt2"
"ENSMUSG00000069743.6",50.1309937606422,0.135858140934963,0.276972526870582,0.465229296271009,0.727828489909835,"zinc finger protein 820","Zfp820"
"ENSMUSG00000029624.11",149.371998522673,-0.116363117795275,0.187154030950764,0.465335939683276,0.727828489909835,"pentatricopeptide repeat domain 1","Ptcd1"
"ENSMUSG00000031539.7",89.5175767097669,-0.127959948002165,0.221778909748082,0.465387361942537,0.727828489909835,"adaptor-related protein complex 3, mu 2 subunit","Ap3m2"
"ENSMUSG00000059195.11",9.96596385995769,-0.108109812349666,0.338408776687481,0.465427012184529,0.727828489909835,NA,NA
"ENSMUSG00000025393.13",7416.94482383977,0.0820023168536023,0.126325101046643,0.46547242545178,0.727828489909835,"ATP synthase, H+ transporting mitochondrial F1 complex, beta subunit","Atp5b"
"ENSMUSG00000020728.18",132.924545668492,0.124694562020755,0.209054749670144,0.465903272846474,0.728405712724884,"centrosomal protein 112","Cep112"
"ENSMUSG00000026566.16",302.447322745236,-0.11309023308235,0.179877302648942,0.466123525260258,0.728641335096343,"myelin protein zero-like 1","Mpzl1"
"ENSMUSG00000037400.18",678.813465588023,0.115835242990736,0.184518458754254,0.46620922872497,0.728641335096343,"ATPase, class VI, type 11B","Atp11b"
"ENSMUSG00000018565.18",308.510250864243,0.111527334299506,0.175026736660723,0.466285442113045,0.728641335096343,"elongator acetyltransferase complex subunit 5","Elp5"
